cf_head01_lowjoints_shapeanim	0	0	0	0	-0.000000000000433567	0	0	1	1	1	1	0	0	0	-0.000000000000433567	0	0	1	1	1	2	0	0	0	-0.000000000000433567	0	0	1	1	1	3	0	0	0	-0.000000000000433567	0	0	1	1	1	4	0	0	0	-0.000000000000433567	0	0	1	1	1	5	0	0	0	-0.000000000000433567	0	0	1	1	1	6	0	0	0	-0.000000000000433567	0	0	1	1	1	7	0	0	0	-0.000000000000433567	0	0	1	1	1	8	0	0	0	-0.000000000000433567	0	0	1	1	1	9	0	0	0	-0.000000000000433567	0	0	1	1	1	10	0	0	0	-0.000000000000433567	0	0	1	1	1	11	0	0	0	-0.000000000000433567	0	0	1	1	1	12	0	0	0	-0.000000000000433567	0	0	1	1	1	13	0	0	0	-0.000000000000433567	0	0	1	1	1	14	0	0	0	-0.000000000000433567	0	0	1	1	1	15	0	0	0	-0.000000000000433567	0	0	1	1	1	16	0	0	0	-0.000000000000433567	0	0	1	1	1	17	0	0	0	-0.000000000000433567	0	0	1	1	1	18	0	0	0	-0.000000000000433567	0	0	1	1	1	19	0	0	0	-0.000000000000433567	0	0	1	1	1	20	0	0	0	-0.000000000000433567	0	0	1	1	1	21	0	0	0	-0.000000000000433567	0	0	1	1	1	22	0	0	0	-0.000000000000433567	0	0	1	1	1	23	0	0	0	-0.000000000000433567	0	0	1	1	1	24	0	0	0	-0.000000000000433567	0	0	1	1	1
cf_s_FaceRoot	0	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	1	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	2	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	3	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	4	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	5	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	6	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	7	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	8	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	9	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	10	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	11	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	12	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	13	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	14	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	15	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	16	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	17	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	18	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	19	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	20	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	21	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	22	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	23	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1	24	0	-0.000000000000000178	0.000000000000000003	0	0	0	1	1	1
cf_s_FaceBase	0	0	0.02	0.006	0	0	0	1	1	1	1	0	0.02	0.006	0	0	0	1	1	1	2	0	0.02	0.006	0	0	0	1	1	1	3	0	0.02	0.006	0	0	0	1	1	1	4	0	0.02	0.006	0	0	0	1	1	1	5	0	0.02	0.006	0	0	0	1	1	1	6	0	0.02	0.006	0	0	0	1	1	1	7	0	0.02	0.006	0	0	0	1	1	1	8	0	0.02	0.006	0	0	0	1	1	1	9	0	0.02	0.006	0	0	0	1	1	1	10	0	0.02	0.006	0	0	0	1	1	1	11	0	0.02	0.006	0	0	0	1	1	1	12	0	0.02	0.006	0	0	0	1	1	1	13	0	0.02	0.006	0	0	0	1	1	1	14	0	0.02	0.006	0	0	0	1	1	1	15	0	0.02	0.006	0	0	0	1	1	1	16	0	0.02	0.006	0	0	0	1	1	1	17	0	0.02	0.006	0	0	0	1	1	1	18	0	0.02	0.006	0	0	0	1	1	1	19	0	0.02	0.006	0	0	0	1	1	1	20	0	0.02	0.006	0	0	0	1	1	1	21	0	0.02	0.006	0	0	0	1	1	1	22	0	0.02	0.006	0	0	0	1	1	1	23	0	0.02	0.006	0	0	0	1	1	1	24	0	0.02	0.006	0	0	0	1	1	1
cf_s_FaceBase_sx	0	0	0	0.000000000000000003	0	0	0	0.92	1	1	1	0	0	0.000000000000000003	0	0	0	0.9266667	1	1	2	0	0	0.000000000000000003	0	0	0	0.9333333	1	1	3	0	0	0.000000000000000003	0	0	0	0.94	1	1	4	0	0	0.000000000000000003	0	0	0	0.9466667	1	1	5	0	0	0.000000000000000003	0	0	0	0.9533333	1	1	6	0	0	0.000000000000000003	0	0	0	0.96	1	1	7	0	0	0.000000000000000003	0	0	0	0.9666667	1	1	8	0	0	0.000000000000000003	0	0	0	0.9733334	1	1	9	0	0	0.000000000000000003	0	0	0	0.98	1	1	10	0	0	0.000000000000000003	0	0	0	0.9866667	1	1	11	0	0	0.000000000000000003	0	0	0	0.9933333	1	1	12	0	0	0.000000000000000003	0	0	0	1	1	1	13	0	0	0.000000000000000003	0	0	0	1.006667	1	1	14	0	0	0.000000000000000003	0	0	0	1.013333	1	1	15	0	0	0.000000000000000003	0	0	0	1.02	1	1	16	0	0	0.000000000000000003	0	0	0	1.026667	1	1	17	0	0	0.000000000000000003	0	0	0	1.033333	1	1	18	0	0	0.000000000000000003	0	0	0	1.04	1	1	19	0	0	0.000000000000000003	0	0	0	1.046667	1	1	20	0	0	0.000000000000000003	0	0	0	1.053333	1	1	21	0	0	0.000000000000000003	0	0	0	1.06	1	1	22	0	0	0.000000000000000003	0	0	0	1.066667	1	1	23	0	0	0.000000000000000003	0	0	0	1.073333	1	1	24	0	0	0.000000000000000003	0	0	0	1.08	1	1
cf_s_FaceBase_sy	0	0	0	0.000000000000000003	0	0	0	1	1	1	1	0	0	0.000000000000000003	0	0	0	1	1	1	2	0	0	0.000000000000000003	0	0	0	1	1	1	3	0	0	0.000000000000000003	0	0	0	1	1	1	4	0	0	0.000000000000000003	0	0	0	1	1	1	5	0	0	0.000000000000000003	0	0	0	1	1	1	6	0	0	0.000000000000000003	0	0	0	1	1	1	7	0	0	0.000000000000000003	0	0	0	1	1	1	8	0	0	0.000000000000000003	0	0	0	1	1	1	9	0	0	0.000000000000000003	0	0	0	1	1	1	10	0	0	0.000000000000000003	0	0	0	1	1	1	11	0	0	0.000000000000000003	0	0	0	1	1	1	12	0	0	0.000000000000000003	0	0	0	1	1	1	13	0	0	0.000000000000000003	0	0	0	1	1	1	14	0	0	0.000000000000000003	0	0	0	1	1	1	15	0	0	0.000000000000000003	0	0	0	1	1	1	16	0	0	0.000000000000000003	0	0	0	1	1	1	17	0	0	0.000000000000000003	0	0	0	1	1	1	18	0	0	0.000000000000000003	0	0	0	1	1	1	19	0	0	0.000000000000000003	0	0	0	1	1	1	20	0	0	0.000000000000000003	0	0	0	1	1	1	21	0	0	0.000000000000000003	0	0	0	1	1	1	22	0	0	0.000000000000000003	0	0	0	1	1	1	23	0	0	0.000000000000000003	0	0	0	1	1	1	24	0	0	0.000000000000000003	0	0	0	1	1	1
cf_s_FaceLow	0	0	-0.0145	0.044	0	0	0	1	1	1	1	0	-0.0145	0.044	0	0	0	1	1	1	2	0	-0.0145	0.044	0	0	0	1	1	1	3	0	-0.0145	0.044	0	0	0	1	1	1	4	0	-0.0145	0.044	0	0	0	1	1	1	5	0	-0.0145	0.044	0	0	0	1	1	1	6	0	-0.0145	0.044	0	0	0	1	1	1	7	0	-0.0145	0.044	0	0	0	1	1	1	8	0	-0.0145	0.044	0	0	0	1	1	1	9	0	-0.0145	0.044	0	0	0	1	1	1	10	0	-0.0145	0.044	0	0	0	1	1	1	11	0	-0.0145	0.044	0	0	0	1	1	1	12	0	-0.0145	0.044	0	0	0	1	1	1	13	0	-0.0145	0.044	0	0	0	1	1	1	14	0	-0.0145	0.044	0	0	0	1	1	1	15	0	-0.0145	0.044	0	0	0	1	1	1	16	0	-0.0145	0.044	0	0	0	1	1	1	17	0	-0.0145	0.044	0	0	0	1	1	1	18	0	-0.0145	0.044	0	0	0	1	1	1	19	0	-0.0145	0.044	0	0	0	1	1	1	20	0	-0.0145	0.044	0	0	0	1	1	1	21	0	-0.0145	0.044	0	0	0	1	1	1	22	0	-0.0145	0.044	0	0	0	1	1	1	23	0	-0.0145	0.044	0	0	0	1	1	1	24	0	-0.0145	0.044	0	0	0	1	1	1
cf_s_FaceDepth	0	0	0.03	-0.01	0	0	0	1	1	1	1	0	0.03	-0.009141202	0	0	0	1	1	1	2	0	0.03	-0.008240741	0	0	0	1	1	1	3	0	0.03	-0.007312499	0	0	0	1	1	1	4	0	0.03	-0.006370369	0	0	0	1	1	1	5	0	0.03	-0.005428241	0	0	0	1	1	1	6	0	0.03	-0.004499999	0	0	0	1	1	1	7	0	0.03	-0.003599535	0	0	0	1	1	1	8	0	0.03	-0.00274074	0	0	0	1	1	1	9	0	0.03	-0.0019375	0	0	0	1	1	1	10	0	0.03	-0.001203703	0	0	0	1	1	1	11	0	0.03	-0.000553241	0	0	0	1	1	1	12	0	0.03	0.0000000003621782	0	0	0	1	1	1	13	0	0.03	0.0004594903	0	0	0	1	1	1	14	0	0.03	0.0008425929	0	0	0	1	1	1	15	0	0.03	0.00115625	0	0	0	1	1	1	16	0	0.03	0.001407407	0	0	0	1	1	1	17	0	0.03	0.001603009	0	0	0	1	1	1	18	0	0.03	0.00175	0	0	0	1	1	1	19	0	0.03	0.001855324	0	0	0	1	1	1	20	0	0.03	0.001925926	0	0	0	1	1	1	21	0	0.03	0.00196875	0	0	0	1	1	1	22	0	0.03	0.001990741	0	0	0	1	1	1	23	0	0.03	0.001998842	0	0	0	1	1	1	24	0	0.03	0.002	0	0	0	1	1	1
cf_s_FaceLow_tz	0	0	0	0.039	0	0	0	1	1	1	1	0	0	0.03941667	0	0	0	1	1	1	2	0	0	0.03983333	0	0	0	1	1	1	3	0	0	0.04025	0	0	0	1	1	1	4	0	0	0.04066667	0	0	0	1	1	1	5	0	0	0.04108333	0	0	0	1	1	1	6	0	0	0.0415	0	0	0	1	1	1	7	0	0	0.04191666	0	0	0	1	1	1	8	0	0	0.04233333	0	0	0	1	1	1	9	0	0	0.04275	0	0	0	1	1	1	10	0	0	0.04316666	0	0	0	1	1	1	11	0	0	0.04358333	0	0	0	1	1	1	12	0	0	0.044	0	0	0	1	1	1	13	0	0	0.04441666	0	0	0	1	1	1	14	0	0	0.04483333	0	0	0	1	1	1	15	0	0	0.04524999	0	0	0	1	1	1	16	0	0	0.04566666	0	0	0	1	1	1	17	0	0	0.04608333	0	0	0	1	1	1	18	0	0	0.0465	0	0	0	1	1	1	19	0	0	0.04691666	0	0	0	1	1	1	20	0	0	0.04733333	0	0	0	1	1	1	21	0	0	0.04775	0	0	0	1	1	1	22	0	0	0.04816666	0	0	0	1	1	1	23	0	0	0.04858333	0	0	0	1	1	1	24	0	0	0.049	0	0	0	1	1	1
cf_s_FaceLow_sx	0	0	0	-0.000000000000000006	0	0	0	0.92	1	1	1	0	0	-0.000000000000000006	0	0	0	0.9266667	1	1	2	0	0	-0.000000000000000006	0	0	0	0.9333333	1	1	3	0	0	-0.000000000000000006	0	0	0	0.94	1	1	4	0	0	-0.000000000000000006	0	0	0	0.9466667	1	1	5	0	0	-0.000000000000000006	0	0	0	0.9533333	1	1	6	0	0	-0.000000000000000006	0	0	0	0.96	1	1	7	0	0	-0.000000000000000006	0	0	0	0.9666667	1	1	8	0	0	-0.000000000000000006	0	0	0	0.9733334	1	1	9	0	0	-0.000000000000000006	0	0	0	0.98	1	1	10	0	0	-0.000000000000000006	0	0	0	0.9866667	1	1	11	0	0	-0.000000000000000006	0	0	0	0.9933333	1	1	12	0	0	-0.000000000000000006	0	0	0	1	1	1	13	0	0	-0.000000000000000006	0	0	0	1.006667	1	1	14	0	0	-0.000000000000000006	0	0	0	1.013333	1	1	15	0	0	-0.000000000000000006	0	0	0	1.02	1	1	16	0	0	-0.000000000000000006	0	0	0	1.026667	1	1	17	0	0	-0.000000000000000006	0	0	0	1.033333	1	1	18	0	0	-0.000000000000000006	0	0	0	1.04	1	1	19	0	0	-0.000000000000000006	0	0	0	1.046667	1	1	20	0	0	-0.000000000000000006	0	0	0	1.053333	1	1	21	0	0	-0.000000000000000006	0	0	0	1.06	1	1	22	0	0	-0.000000000000000006	0	0	0	1.066667	1	1	23	0	0	-0.000000000000000006	0	0	0	1.073333	1	1	24	0	0	-0.000000000000000006	0	0	0	1.08	1	1
cf_s_CheekLow_ty	0	0	0.03	0.01	0	0	0	1	1	1	1	0	0.02833333	0.01	0	0	0	1	1	1	2	0	0.02666667	0.01	0	0	0	1	1	1	3	0	0.025	0.01	0	0	0	1	1	1	4	0	0.02333333	0.01	0	0	0	1	1	1	5	0	0.02166666	0.01	0	0	0	1	1	1	6	0	0.02	0.01	0	0	0	1	1	1	7	0	0.01833333	0.01	0	0	0	1	1	1	8	0	0.01666666	0.01	0	0	0	1	1	1	9	0	0.015	0.01	0	0	0	1	1	1	10	0	0.01333333	0.01	0	0	0	1	1	1	11	0	0.01166667	0.01	0	0	0	1	1	1	12	0	0.009999999	0.01	0	0	0	1	1	1	13	0	0.008333335	0.01	0	0	0	1	1	1	14	0	0.006666664	0.01	0	0	0	1	1	1	15	0	0.004999999	0.01	0	0	0	1	1	1	16	0	0.003333335	0.01	0	0	0	1	1	1	17	0	0.001666665	0.01	0	0	0	1	1	1	18	0	-0.000000000000000108	0.01	0	0	0	1	1	1	19	0	-0.001666665	0.01	0	0	0	1	1	1	20	0	-0.003333335	0.01	0	0	0	1	1	1	21	0	-0.004999999	0.01	0	0	0	1	1	1	22	0	-0.006666664	0.01	0	0	0	1	1	1	23	0	-0.008333337	0.01	0	0	0	1	1	1	24	0	-0.01	0.01	0	0	0	1	1	1
cf_s_CheekLow_tz	0	0	0	-0.005	0	0	0	1	1	1	1	0	0	-0.003749999	0	0	0	1	1	1	2	0	0	-0.0025	0	0	0	1	1	1	3	0	0	-0.00125	0	0	0	1	1	1	4	0	0	0.000000001110048	0	0	0	1	1	1	5	0	0	0.00125	0	0	0	1	1	1	6	0	0	0.0025	0	0	0	1	1	1	7	0	0	0.003750001	0	0	0	1	1	1	8	0	0	0.005	0	0	0	1	1	1	9	0	0	0.00625	0	0	0	1	1	1	10	0	0	0.007500001	0	0	0	1	1	1	11	0	0	0.008749998	0	0	0	1	1	1	12	0	0	0.01	0	0	0	1	1	1	13	0	0	0.01125	0	0	0	1	1	1	14	0	0	0.0125	0	0	0	1	1	1	15	0	0	0.01375	0	0	0	1	1	1	16	0	0	0.015	0	0	0	1	1	1	17	0	0	0.01625	0	0	0	1	1	1	18	0	0	0.0175	0	0	0	1	1	1	19	0	0	0.01875	0	0	0	1	1	1	20	0	0	0.02	0	0	0	1	1	1	21	0	0	0.02125	0	0	0	1	1	1	22	0	0	0.0225	0	0	0	1	1	1	23	0	0	0.02375	0	0	0	1	1	1	24	0	0	0.025	0	0	0	1	1	1
